timestamp,price,type,direction,tag,time_from_prev_minutes,price_diff_from_prev,fractal_atr_n,price_range_n,atr_threshold_120,frequency_inverse,cumulative_frequency_n,avg_time_between_fractals_n
2024-04-22 06:25:00+02:00,2507.8,PICO,up,minor,66.0,12.700000000000273,24.357142857142858,50.90000000000009,29.228571428571428,0.015151515151515152,0.010840188972556772,860.5080729862574
2024-04-22 08:48:00+02:00,2486.3,VALLE,down,minor,143.0,21.5,25.328571428571454,51.899999999999636,30.394285714285743,0.006993006993006993,0.009686034378691838,645.2556510903801
2024-04-22 11:24:00+02:00,2498.8,PICO,up,minor,156.0,12.5,22.55714285714287,51.899999999999636,27.068571428571445,0.00641025641025641,0.00870330098816121,498.478955763266
2024-04-22 14:03:00+02:00,2471.8,VALLE,down,minor,159.0,27.0,24.157142857142844,66.39999999999964,28.98857142857141,0.006289308176100629,0.007979103144543035,396.6352690342862
2024-04-22 14:35:00+02:00,2485.5,PICO,up,minor,32.0,13.699999999999818,22.971428571428532,66.39999999999964,27.56571428571424,0.03125,0.014960372201180124,287.2446883240003
2024-04-22 15:36:00+02:00,2465.8,VALLE,down,minor,61.0,19.699999999999818,21.45714285714283,42.0,25.748571428571395,0.01639344262295082,0.015390293327711333,219.3712818268002
2024-04-22 16:51:00+02:00,2479.1,PICO,up,minor,75.0,13.299999999999727,17.19999999999995,42.0,20.63999999999994,0.013333333333333334,0.014773205329397932,176.05989727876013
2024-04-23 03:54:00+02:00,2429.8,VALLE,down,minor,663.0,49.29999999999973,22.4285714285713,69.0,26.91428571428556,0.0015082956259426848,0.010793732418361358,322.1419280951321
2024-04-23 04:27:00+02:00,2449.0,PICO,up,minor,33.0,19.199999999999818,22.099999999999845,69.0,26.519999999999815,0.030303030303030304,0.01664652178376204,235.39934966659243
2024-04-23 05:00:00+02:00,2434.7,VALLE,down,minor,33.0,14.300000000000182,22.357142857142726,55.69999999999982,26.82857142857127,0.030303030303030304,0.020743474339542517,174.6795447666147
2024-04-23 07:18:00+02:00,2449.5,PICO,up,minor,138.0,14.800000000000182,20.61428571428561,55.69999999999982,24.737142857142732,0.007246376811594203,0.01669434508115802,163.67568133663028
2024-04-23 08:45:00+02:00,2433.4,VALLE,down,minor,87.0,16.09999999999991,20.957142857142767,49.29999999999973,25.14857142857132,0.011494252873563218,0.01513431741887958,140.67297693564117
2024-04-23 09:52:00+02:00,2445.9,PICO,up,minor,67.0,12.5,19.928571428571363,49.29999999999973,23.914285714285636,0.014925373134328358,0.015071634133514212,118.57108385494881
2024-04-23 11:20:00+02:00,2425.7,VALLE,down,minor,88.0,20.200000000000273,20.91428571428573,23.800000000000182,25.097142857142874,0.011363636363636364,0.013959234802550857,109.39975869846415
